Title,Creators,Genre,Rating,Views,Likes,Engagement,Subscribers,Release Date,Synopsis
The Golden Spoon,HD3,drama,9.11,3266307.0,370566,0.1134510626220989,71022,2021.0,"Would you trade your poor but loving family for a life of riches? When Seungcheon gets his hands on a magical spoon that allows him to switch lives with his rich best friend, he thinks it's a no-brainer. But life-altering decisions are always accompanied by a sense of doubt, and with only three chances to change his mind, Seungcheon has to decide which of his two possible futures is worth keeping."
The Greatest Estate Developer,"BK_Moon, Kim Hyunsoo, Lee Hyun Min",fantasy,9.9,166971789.0,13697462,0.08203458848967594,1214577,2021.0,"When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world’s magic, can Suho dig his new family out of debt and build a better future?"
The Hip Guy,"HENIE, ST",comedy,9.23,10896204.0,1633839,0.1499457058623352,255391,2021.0,"27-year-old Ga-eun Seong has everything that money can buy, but she can't rest until her athleisure company is the best in the industry. That's why she hires Chan Gwak to model her new leggings line for men. Chan has the perfect butt, but is it perfect enough to meet Ga-eun's high standards? After social media interactions have people thinking they're dating, Ga-eun begins to question... even though Chan's not her type, could she end up falling for him anyway?"
The Horizon,JH,drama,9.84,4372015.0,458323,0.10483106759697759,305144,2021.0,"An apocalyptic event has wiped out most of the population. A young boy meets a girl in the sea of dead bodies. Bound together by their shared trauma, they keep walking forward in hopes of finding a safe haven. But does a safe haven exist in a world that has lost its humanity?"
The Kiss Bet,Ingrid Ochoa,romance,9.69,177247355.0,17162214,0.09682634756383247,1751844,2019.0,"It's senior year and Sara Lin just turned 18. She's got great friends, a cool Dad (or so he thinks) and a whole lot ahead of her. The last thing she needs is to worry about having her first kiss. But that's all about to change because her good pal Patrick just challenged her to a bet that will either lead to love, heartbreak or embarrassmentâ€¦or maybe all three."
The Last Dimension,Leaglem,"action, sci-fi",9.78,9132848.0,1183426,0.12957907544284106,200004,2022.0,"Four classmates stranded on an alien planet work to find a way back home! Monsters, poisonous foods, and a gang of super-powered criminals might make it seem like the odds are against them… luckily, they have powers of their own! Will they make it back to Earth?"
The Last Golden Child,"Alkkae, Saemong",action,9.68,10301290.0,1273300,0.12360587848706327,191766,2021.0,"How many kicks does it take to smash the heart of a giant? Though she’s not a pure Child of Golden Light, Loxy must learn to channel the sun’s warmth and topple the towering titans that stand in the way of saving her sister. With bloodthirsty giants in her path, and the ruthless God of the Gods, Odin, in hot pursuit, Loxy pushes her body to its very limits in the hopes that she can become half as strong as the sister that now desperately needs her help."
The Lazy Lord Masters the Sword,"Dodomoon, Second Star, doip",fantasy,9.75,69482613.0,5426166,0.07809386788605661,733122,2021.0,"After witnessing the shocking death of his mother, young Airen Farreira uses sleep to escape his painful reality, earning him the nickname, ""the lazy lord"". Yet, in spite of others' jeers and whispers, Airen has no intention of changing his ways. But when he awakens one day from a dream about a mysterious swordsman, his life's trajectory takes a complete turn..."
The Legendary Fossil,"CHUNG JONG, Studio wooridle",drama,8.68,3346955.0,441353,0.13186702540070003,136035,2022.0,"This story begins like any other, with a tragic death and reawakening in a new world. Kang Yerin, after being hit by a truck, wakes up as Ashleigh Lute, the 2nd daughter of a noble household. Without the burden of being the firstborn or the need to earn a living, “Ashleigh” expected to live worry-free. But, what should’ve been a cushy life in high society, soon turns into one life-threatening hassle after another. Pulled in every direction, she is forced to go on a quest to defeat the Demon King, forced to keep her heroic quest a secret, and forced to re-enroll at the academy she left behind years ago, making her a downright “fossil” compared to her peers. Trapped under her murderous older sister’s thumb and stuck between a sibling rivalry over the crown, Ashleigh can never seem to catch a break. In a twisted irony, how hard will Ashleigh Lute have to work to be able to live the easy life she’s always wanted?"
The Life of the Three Bears,Mr.D,slice of life,8.87,898703.0,57789,0.06430266728830325,19600,2015.0,"This is a story of the simple life of the three bears: the panda bear, the black bear, and the polar bear."
The Lone Necromancer,"JJJ, KIM DONG-JUN, KIM KYOUNG-YEOL",fantasy,9.68,75688272.0,6323981,0.08355298427212078,843156,2021.0,"Seongwu is a former special forces soldier who has returned to college after completing his national service. His ordinary life as a student is shattered during class one day when he and his fellow students are faced with a mysterious prompt asking them to “select a role.” Seongwu chooses the necromancer, a rare ability that grants him the power to control the undead. With the campus and outside world seemingly on the brink of collapse, Seongwu must use his newfound powers to battle fearsome monsters and help save his fellow students. But will they make it out alive?
"
The Lone Spellcaster,"Chungcho, Minchoba",fantasy,8.14,41544772.0,2725268,0.06559833810136206,538110,2021.0,"The world is under threat from interdimensional monsters, and only the chosen “Awakened” -- humans possessed of special powers -- can defeat them! Sure, it sounds exciting, but it’s a far cry from reality for ordinary office worker Dohyeok Park, who’s more worried about landing a big business deal that could save his job. That is, until one day when Dohyeok’s path crosses a monster outbreak, causing him to manifest his true powers as a rare and powerful form of Awakened. With his newfound abilities attracting eager allies and powerful enemies, will Dohyeok find that he has what it takes to survive?
"
The Makeup Remover,"Lee Yeon, Lee Yone",romance,9.65,108751076.0,14034209,0.1290489208584934,1275413,2020.0,"After years of being told to focus on studying, Yeseul feels lost when she starts college and is suddenly expected to pay attention to makeup. When a chance encounter with brilliant makeup artist Yuseong leads to her taking part in a televised makeup competition, Yeseul begins to question the role that makeup and appearance play in society."
The Male Lead's Girl Friend,"KAKON, RYU HEON, Ryu Heon",romance,9.41,24833311.0,2305015,0.09281947944839092,525552,2021.0,"Waking up inside your favorite novel sounds like a dream come true. Unless you're born as the hated villainess, that is. Our new, full-fledged Louise Sweeny must try to reinvent her character to dodge her doomed fate of being killed off at the end of the story. It seemed easy enough at first, but there's one big problem. The story, which she knew like the back of her hand, has veered so far off course that she can't predict what plot twists are coming next. Can she avoid getting in the way of the male and female leads' romance to save herself from impending demise?"
The Masked Fables,Ebae Kim,fantasy,9.42,3197592.0,548622,0.1715734840467452,149681,2020.0,"With no memories and a mysterious illness consuming her, Ari must follow the clues of an old riddle that could possibly help her spirit friend Hadley recover his lost body. Little did they know, each riddle will lead them to a new kingdom full of familiar characters. As these fairy tales take a twisted turn, Ari's own story begins to unravel..."
The MatchmakingBaby Princess,"Jimmy Sin, Karin Park",fantasy,9.49,6000000.0,835408,0.13923466666666667,220919,2021.0,"Young baby Amelia moves into the palace of her tyrant uncle, Tessa Illuminas, for her aunt Lucinda's sake. As part of her new life, Amelia must now deal with conspiracies and court intrigue on top of trying to be a matchmaker of love for her aunt. Can the baby princess overcome all of this and have a happy ending?"
The Monster's Bride,"Mel0h, Sang beom, Steak",fantasy,9.57,6897735.0,1500000,0.21746268883916242,218533,2021.0,"Haena has been struggling to balance life and school ever since her father disappeared after winning the lottery. But one day, the appearance of some eccentric but attractive guys shakes up her world: Chaebin Do, a popular cute guy at school and a goblin, Yamagami Onisuke, a Japanese demon known as an Oni, and Wolfgang Lucifer Junior, a wolf-boy. They ask Haena to be their bride and claim to have met her father: will she trust them? Where will these relationships lead her?"
The Most Ordinary Girl,Chogori,romance,9.2,4610455.0,500138,0.10847909804997555,153585,2022.0,"Have you ever wished you were special? Se-gye Lee certainly doesn’t! She wants nothing more than to be ordinary, but her extraordinary strength keeps landing her in hot water, like the time she accidentally knocked down the wall separating her home from her neighbor’s. Her good-looking neighbor, Juwon, is surprisingly nice about it, but he has secrets of his own. Then Yeong, who granted Se-gye her powers, comes back into her life. Se-gye asks him to make her normal again, but why does it seem like her life’s about to become much less ordinary?"
The Newlywed Diaryof a Witch and a Dragon,"Dimang, New lung",romance,9.26,34200000.0,4000000,0.11695906432748537,817543,2021.0,"After spending the night with a recent hire of the Tower of Magic, Wendy Blanchett, a talented young leader of the Rune Research Division, is faced with an impossible dilemma. She fears for her position and reputation when the newbie, Aiden Winters, asks her to marry him. Unbeknownst to Wendy, Aiden seems to have secrets of his own. Will their love blossom, or will his secrets tear them apart?"
The Nuna at Our Office,"JANE, Juin Kim, Palmeiro, Taejun Pak Webtoon Company, WasakBasak",drama,9.43,7296718.0,826505,0.11327078831880305,252595,2021.0,"When Manager Son is sent to a new department, his boring office life takes a sweet turn. There, he meets Manager Ahn, an older colleague whose competence and charming aura leave him in awe. But as Manager Son grows closer to her, he realizes there's more to her strong, independent front than meets the eye. And soon enough, he begins to understand why office crushes can get complicated."
The Predator,"Chi Chi, Shin Heebin",thriller,9.28,5292698.0,584177,0.11037414188378025,188758,2021.0,"Sangjin seems like your typical average joe working part-time at a convenience store. That is until you find out he lives with a human-eating monster. To keep the monster's appetite satisfied, he feeds the monster humans whom he deems to be trash of the world. One day, a girl named Jiwon, who believes the monster to be a god, decides to move in with the two. With the police closing in on Sangjin as the main suspect in the recent disappearances, how long will he be able to get away with this?"
The Prenup,"FLADA, Siwon, anne",romance,7.94,15328610.0,1161071,0.07574535460162402,323926,2022.0,"What’s a girl to do when she has sworn off love completely? Get married, of course! When Seunghui Wu is scarred after the end of a relationship eight years ago, she refuses to even consider dating. But when her father comes to her with a old contract he made, promising her to another man’s son, there’s not much she can do. Despite her circumstances, Seunghui is determined to get married on her own terms, which are all conveniently laid out... in a prenup!"
The Prince of Southland,Chris Geroux,romance,9.65,39252259.0,3817236,0.09724882330976162,502842,2021.0,"Donnie Ali's shiny reputation is soiled the night he kissed an android, for romantic relationships with droids are deemed too dangerous and forbidden. But after his press release, another potential scandal emerges when he saves Jensen, a man on the run from an unknown assailant. Now living under the same roof, and paparazzi on every corner, could this romance be even more disastrous than his first?"
The Princess's Jewels,"Hong Cha, Hyun hoo Joo, JYUN, Kumtata",fantasy,8.37,26553894.0,2160453,0.08136106139461127,517452,2021.0,"Princess Ariana de Secramise knows that becoming the first-ever empress of the Arbezela Empire will be no small task. That's why she collects five beautiful ""jewels"" -- talented, handsome men from all across the lands -- to help her reach her goal. Can Ariana maneuver her way through court politics to become the empress, and can these jewels help her shine?"
The Purple Heart,"Ricardo VenÃ¢ncio, Ricardo Venâncio, Vito Delsante",superhero,9.02,977594.0,54371,0.05561715804311401,37781,2016.0,"When Brooklyn separated from New York City, it caused havoc on a massive scale. Now, one year later, a mysterious purple figure engulfed in flames has appeared. Who is the Purple Heart and what does his arrival mean for the future of Brooklyn?"
The RUNWAY,"Domi, Hirachell, Nokdu",romance,9.25,75508614.0,4476809,0.059288719032771546,1033411,2021.0,"My one-night stand from Paris is my new boss?! 
Jian, an editor of the fashion magazine The Runway, impulsively leaves to Paris after finding out about her ex-fiance’s affair. She meets a mysterious, handsome, and somewhat cynical guy who helped her from pickpockets in Paris, and ends up having a one-night stand with him.
3 months later, she meets him again-at her office, as an elite new chief editor from France!"
The Red Book,"RD, Rangddo",horror,8.86,18800113.0,538605,0.02864902992870309,283502,2015.0,"The more you think about it, the scarier it gets.
 This is about things that are everywhere and nowhere."
The Red Hook,Dean Haspiel,superhero,8.06,1199173.0,59814,0.04987937520274389,36992,2016.0,The Red Hook is a super-thief who is bequeathed the omni-fist of altruism and transformed into a hero against his will a year after a sentient Brooklyn's heart is broken and physically secedes from America.
The Red Hook: Blackout & PTSD,Dean Haspiel,superhero,7.2,240333.0,24048,0.10006116513337744,21816,2020.0,"The Red Hook must combat his vigilante mother to destroy an Apocalypse Sword, only to rebirth the wrath of a villain who threatens to send New Brooklyn back to the stone age!"
The Red Hook: STARCROSS,Dean Haspiel,superhero,7.09,292970.0,23196,0.07917534218520668,19722,2019.0,"STARCROSS finds New Brooklyn on the eve of an ice age that will make all life on earth extinct. The only way to save the planet is for The Red Hook to ally with Sun Dog, find and rekindle romance with War Cry, confront the Omni-Gods, and give birth to a new dawn where only love can save the world!"
The Red Hook: War Cry,Dean Haspiel,superhero,7.12,783680.0,46159,0.058900316455696204,28958,2017.0,"The Red Hook's dead girlfriend is resurrected into WAR CRY, a human of mass destruction hosted by a teenage boy. When a demigod from their past comes to haunt them to death they must resolve their lost love."
The Red King,Heylenne,supernatural,9.75,28050843.0,2785776,0.09931166774560038,818708,2019.0,"Being young, rich and handsome doesn't always bring you happiness. Just ask Ivan, the black sheep of his family. If he wasn't busy drinking, partying and being a royal screw up, he could be building a career in his father's vast business. As if Ivan's volatile family dynamics couldn't get any worse, he accidentally helps a supernatural entity steal a secret that could sink his father's entire corporate empire."
The Remarried Empress,"Alphatart, HereLee, Sumpul",fantasy,9.85,512221012.0,40948046,0.07994214419302267,4402930,2020.0,"Navier Ellie Trovi was an empress perfect in every way -- intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. ""I accept this divorceâ€¦ And I request an approval of my remarriage."" In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?"
The Retreats,"Hyungwuk Shin, Sunhee Kim",action,9.4,683261.0,98980,0.14486411488435605,46171,2022.0,"In the distant future, people live in abundance in the Retreats, a so-called Paradise on Earth. This prosperity is made possible at the expense of an impoverished underclass in the surrounding slums of Brine, who must either serve the citizens of the Retreats or fight in the dreaded Battlegrounds for a shot at becoming a Retreats citizen. For Brine resident John Canty, whose father and grandfather died in the Battlegrounds, the desire to rise to the Retreats seems like a hopeless pipedream. All that changes when his new job takes him into the Retreats and he encounters Edward, a boy who looks identical to his own son Gable…"
The Savior's Time,Song Geukjang,thriller,9.58,2912541.0,495065,0.16997700633227136,135576,2021.0,"When the youngest sister of the Yu family ends her own life, her elder brother begins to investigate her untimely death. The only clue left behind is the record of her messages on Savior -- a mysterious online community for those who need salvation from reality."
The Shadow Prophet,"Anne Delseit, Marissa Delbressine",drama,9.56,2068818.0,354940,0.17156656602949125,93122,2020.0,"The Great Prophet Godo has a place for everyone in his perfect societyâ€¦ so long as you aren't a failure. Itshou is living a diligent and sheltered life when she suddenly finds herself denounced and marked for exile. While her beliefs are shaken to their very core, a chance encounter with a childhood sweetheart derails Itshou's banishment and puts her on the path to political uprising. Now facing down the same forces she once trusted to protect her, Itshou must untangle the web of lies at the heart of her city and unmask the Shadow Prophet."
The Snake and the Flower,"52chu, Na-eum So",historical,9.63,7824987.0,1132172,0.14468675794605154,253820,2021.0,"Long ago, an emperor suddenly decided to execute the members of his court. Only after being offered a girl named Aehwa, did the emperor's rampage stop. The emperor cherishes his ""flower"" dearly. When Aehwa expresses an interest in music, the Emperor makes Harang Kang her personal court musician. However, the emperor decreed that only he can lay eyes on Aehwa and has Harang's eyes destroyed. After finding out the true cause of his father's death, Harang swears revenge on both Aehwa and the Emperor. In this twisted realm of snakes and flowers, who will prevail?"
The Sound of Another,"Baek June, Eun Hyuk Park, Thresher",sci-fi,8.55,4098559.0,2100000,0.5123752030896713,219881,2021.0,"In the near future, everything we experience in our everyday lives can be marketed as content for the masses. On the top video-sharing platform, Vvolume, content creators compete for views, likes, and subscribers in a fierce struggle for fame and wealth. The glitz and glamour of the ""Vvolumer"" lifestyle takes its toll, however, leading top livestreamer Songyi Baek to make an attempt on her own life -- only to meet Seungho Nam, a kind and hardworking young man with a voice like honey. Brought together by fate, Songyi and Seungho must navigate their way through this digital society, where every aspect of their lives is on display for the world to see."
The Sound of Magic: Annarasumanara,Ilkwon Ha,drama,9.74,13938739.0,973945,0.06987325037078318,391894,2014.0,"Now a major adaptation on streaming.
When she was little, Yun Ai dreamed of becoming a magician. But in reality, she's just a high school student who can't even afford new socks. After meeting a mysterious magician at a carnival, she decides to follow her dream."
The Sound of Your Heart,Cho Seok,comedy,9.56,33851073.0,2423522,0.07159365376689832,157511,2014.0,"While it may seem like a mere depiction of everyday life, The Sound of Your Heart is a comedy filled to the brim with wit, sarcasm, and parody. It gives no regard for the probable or realistic- it is a series of absurd situations that is sure to get a laugh out of every reader willing to suspend their sense of reality."
The Spark in Your Eyes,"Gisong, MURO, NemGa",fantasy,9.72,28568908.0,3049284,0.10673435610489558,456763,2021.0,"Erkin, a young pharmacist from the north, was orphaned from the war between the Northern Nations and Mormeratta. After making a name for himself in Mormeratta, he is summoned to treat a mysterious ""master of the castle"" whom no one has ever seen. He reluctantly agrees, hoping it will bring him one step closer to finding the infamous Witch of the Sun who killed his parents during the war. Little does he know, on his quest for vengeance, the witch may have been by his side all along. What will Erkin do when confronted by his sworn enemy turned friend?"
The Steam Dragon Express,"Merryweather, Porforever",fantasy,9.63,33495647.0,3222391,0.09620327680190802,342805,2017.0,The Steam Dragon Express is a magical flying academy
The Stories of Those Around Me,OMYO,romance,9.66,17819993.0,977621,0.054860908194520615,265939,2014.0,"Summer is happily in love; Mira is a beautiful and successful woman but doesn't have a boyfriend; Jung-A lives with her boyfriend for 5 years. These 25-year-old girls are very close and believe in that they can keep thier friendship and love forever. However, everything changed after Mira's blind date."
The Strange Tales of Oscar Zahn,Tri Vuong,fantasy,9.79,17324263.0,1372921,0.07924845056900834,385633,2016.0,"Follow the journey of the world's greatest paranormal investigator - Oscar Zahn. Friend to lost souls, enemy of evil, he may lack a body but that doesn't mean he's missing a heart!"
The Strongest Florist,"Hong Cha, Hyun hoo Joo, JYUN, Kumtata",action,9.81,53892312.0,6883991,0.12773604888207432,606900,2021.0,"Even though he's built like a fighter with a fearsome scowl, Jaeho would love nothing more than to become a florist instead. Unfortunately, Jaeho's overbearing father disapproves, pushing his son to become an MMA fighter instead. Jaeho enters the virtual reality game, New World, to escape his father's ambitions, but will he be able to realize his dreams?"
The Tax Reaper,"STUDIO WEiiB, Wintersleep Turtle",drama,9.16,12320153.0,1382538,0.11221759989506624,266573,2022.0,"Crooked businessmen and civil servants got you down? Call the undertaker of the tax world, the Tax Reaper. Jaehyeon Shin has a gift that lets him see the amount of illegally withheld taxes as a number floating above people’s heads. But when he uses this ability to whistleblow on someone in his own company, he gets the axe. Branded a traitor in the business world, he decides to become a government employee and catch all the dirty white-collar criminals that profit through tax loopholes. Who’s neck will the Tax Reaper’s righteous blade strike next?"
The Vault of Horror: A Collection of Nightmares,Various Artists,horror,8.94,9726955.0,372896,0.038336355005240595,257104,2014.0,"In the mood for a scare? You've come to the right place. Welcome to a world of nightmares and terror, created by the masters of horror at LINE Webtoon. Enter at your own risk."
The Warrior Returns,"FUNGBACK, NARACK",action,8.93,32362355.0,2396105,0.07403988368584424,570967,2021.0,"After saving one world, warrior Minsu Kim returns to Earth only to find that he’s lost everything... so he decides to destroy the world he used to call home. In his rampage, he kills teenager Jeongsu Park and his family. But instead of dying normally, Jeongsu is transported to another world, where he finds that he's now a warrior himself. After killing the demon king of this alternate world and honing his skills as a warrior, Jeongsu returns to earth, hell-bent on revenge against Minsu. As the two warriors fight with the fate of their country in the balance, who will emerge victorious?"
The Weight of Our Sky,"Hanna Alkaf, Nisrina A.N., WmW",historical,9.79,8540920.0,1238840,0.14504760611269044,255308,2019.0,"A music loving teen with OCD does everything she can to find her way back to her mother during the historic race riots in 1969 Kuala Lumpur, Malaysia.
 
 (Based on the YA novel by Hanna Alkaf.)"
The Wendybird,"Hyunseok Yun, Thabfu, Tomas Santiagos, WmW",fantasy,8.87,4645532.0,9700000,2.0880278082251937,176900,2021.0,"Wendy Darling is a headstrong 17-year-old who dreams of escaping her humdrum life and strict family for a life of adventure, like the heroes in her stories. But what will she do when adventure actually comes knocking? In this retelling of Peter Pan, it's Wendy who must save Neverland from Captain Hook and the strange beasts that torment its inhabitants."
The Wildlands,littlebobler,fantasy,9.36,1118469.0,119843,0.1071491476294828,72039,2022.0,"While scavenging the outskirts of the Wildlands, Athemis discovers a unique compass that points deeper in.
Together with her friend Erri, she decides to explore the mysteries behind the curious compass and its destination.
But an object that valuable doesn’t go unnoticed for long.
Its very existence threatens to shatter the already fragile peace of the citizens inside the magic barrier, who are on the brink of a civil war.
As interests surrounds Athemis and Erri, they will not only face danger from the treacherous Wildlands outside the Barrier, but also from the chaos within."
The Witch and The Bull,"Bulsa, Jaerim, Moonsia",fantasy,9.77,70549570.0,8307996,0.11776111463188224,973991,2020.0,"Tan's job as the King's royal advisor has nothing to do with his hatred for witches, but it does make him a prime target for a curse that turns him into a BULL! The only way to undo this hex is to rely on the beautiful witch, Aro. Can her kindness turn his feelings around, and break this spell?"
The Wolf & Red Riding Hood,XUANN,comedy,9.61,36190522.0,3777792,0.10438622576375108,642708,2020.0,"High school student Anna wakes up one day to find that she's super hairy, incredibly strong, and craves meat all the time. Her mom thinks it's pubertyâ€¦ until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?"
The Wolfman of Wulvershire,"Hwandaeng, K. Oliver",mystery,9.55,16728372.0,2154417,0.12878820485340714,362949,2020.0,"Lady Carina would rather be single forever than become any man's baby-factory. So when she shows up at the Duke of Wulvershire's annual Spring Fling wine and dine, it's a shock to everyone â€” but not more shocking than the ensuing series of murders! Will Carina make it out alive, and, more importantly, will she find herself a hunky husband?"
The World Where I Belong,GMOW,supernatural,9.56,9627025.0,1013020,0.10522669256597962,336717,2018.0,A high school student's attempt to end his life is interrupted by a strange girl with even stranger powers.
The World is Money and Power,"Baek June, Dohee Lee, Dongwoo Han, Thresher",action,9.64,14257298.0,1464075,0.10268951381951896,259868,2021.0,"Gunwoo Dahn has vowed to overthrow the status quo of the dysfunctional high school he recently transferred to, where rich and powerful third-generation chaebol heirs call the shots and gambling runs rampant. But does Gunwoo have what it takes to beat the odds, defeat the Taekyeong Oh Family, and restore law and order to his high school?"
The Wrath & the Dawn,"RenÃ©e Ahdieh, Renée Ahdieh, SilvesterVitale, WmW",fantasy,9.54,73859811.0,5713490,0.07735587084023272,1000000,2019.0,"Khalid, the Caliph, takes a new bride each night only to have her executed at sunrise. So it is a suspicious surprise when Shahrzad volunteers to marry Khalid. However, Shahrzad has a clever plan - not only to stay alive - but to end the murderous King's reign of terror once and for all.
 
 (A reimagining of 1001 Nights based on the YA novel by Renee Ahdieh.)"
There Must Be Happy Endings,"Bulsa, FLADA, Jaerim, Moonsia",romance,9.72,68961962.0,5721513,0.0829662154913748,872664,2021.0,"The day Yeonu's contract marriage came to an end was also the day that she witnessed her soon-to-be ex-husband, Seonjae, die right in front of her eyes. But when a twist of fate has her travel 100 days back in time before the tragic accident, she decides to do everything she can to stop the accident from happening. With a second chance to make things right, Yeonu is determined to make sure that, this time around, they get their happy ending."
There's Love Hidden in Lies,Kawai Aporo,romance,8.03,13280759.0,1544285,0.116279875269177,303317,2021.0,"There's nothing worse than having the guy you've secretly crushed on for ten years say you're like his mom. When Natsume Mishima is given a chance to be in a fake relationship with Chikage, the hottest guy in her class to make her crush Yuuki jealous, she takes it -- even though she hates lying. Will this web of lies get her the guy she wants?"
Third Shift Society,Meredith Moriarty,supernatural,9.77,13945195.0,1739673,0.12475071162504361,451093,2019.0,"Life's funny. One minute you're jobless, deep in debt and on the verge of eviction; the next you're in a fight with a monster and getting a job working for a Paranormal Detective with the head of a Jack-o-Lantern. It's an age-old story. Now the financially-challenged Ellie (who's just discovered she has strong psychic powers) and her Pumpkin-headed boss Ichabod have to team up and fight the things that go bump in the night."
This Magical Moment,"Na Yoonhee, Yunhui Na",supernatural,9.43,4725244.0,717851,0.15191829247336222,156290,2021.0,"Everyday life can be tough even at the best of times, and when you're a witch, an aspiring nun, or a former child actor, it gets a lot tougher! All Bakha, Minhyeok, Sara, and Sanghyeop want to do is live like everyone else and follow their dreams, but they are constantly confronted with prejudice and discrimination from those they encounter. Will they be able to show the world that despite their differences, people are all the same deep down?"
Thornstone,"SW Jeon, Taejun Pak, Vicente Miranda",fantasy,9.08,4461354.0,611659,0.13710165120275145,77453,2019.0,"Powerful and headstrong, Iris is a young girl who commands magical powers that most of us would only dream about. But if her grandfather has his way, those mystical skills will be used to do little more than maintain a successful goldsmith shop in their tiny village. However, when war approaches their doorstop, Iris knows it is her destiny to help join the cause, and satisfy her urge to accomplish great things with her considerable gifts."
Threads of Love,"1, HAN KIJOO",romance,9.54,11379674.0,1201710,0.10560144341569011,302883,2021.0,"Sarang Park has only one mission in life: to save her cousin, Pyeonggang, from a life-threatening illness. The only way to do so is to find Pyeonggang's ""Ondal"" -- the person Pyeonggang has been fated to be with since her previous life. But on her journey to connect her cousin with her other half, Sarang just might get tangled up in a romance of her own."
Tickle Town,"Ardtron, GNICE",comedy,6.59,2850207.0,122814,0.04308950192038684,16880,2015.0,"These tickles are not tickles for your skin, these are tickles for your soul!"
To Be Ordinary!,"So-p, Yellow sheep, kkanaria",drama,9.21,3470933.0,949502,0.27355814704576553,69040,2021.0,"Due to his prosopagnosia, Sang struggles with maintaining a normal school life. It's hard to make friends when everyone's face looks like an eggâ€¦ literally. There's only one person he can recognize -- Ujeong, a mysterious girl who seems to struggle with fitting in herself. In their pursuit to be ""ordinary"", these two high-schoolers forge an unexpected friendship."
To Love Your Enemy,"Jungyoon, Taegeon",romance,9.59,153697514.0,13416834,0.08729376065249826,2207629,2020.0,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
To Not Die,"Jinguk Lim, Parae",drama,9.7,33445814.0,2045008,0.0611439147511853,412484,2022.0,"Dajun is bullied every single day at school. Desperate, he believes taking his own life will end his torment but soon realizes it's not him who deserves to die... it's all the scumbags in this world. And when an incident with his bullies forces him to have to fend for himself on the streets, Dajun sets out for revenge. To do so, he’ll need to become strong. But he quickly learns that school bullies aren’t his greatest enemy… he’s now got bigger fish to fry. "
To The Stars and Back,Peglo,slice of life,9.68,147290359.0,14223215,0.09656582478694345,1077226,2022.0,"Introverted and grumpy, 20-year-old Kang Dae spends the majority of his time alone, and he prefers it this way. One day, he gets a very friendly and bubbly neighbor named Bo Seon. Suddenly, his life takes a very different turn."
To You Who Swallowed a Star,ARI,romance,9.48,64678081.0,6300220,0.09740888880113806,782701,2021.0,"When Jiu Seo moves out of her childhood friend's mansion and into a small one-bedroom apartment, she thinks her world is ending -- that is, until she meets Hajun and Hayul, the neglected children who live downstairs. When a scouting offer comes in for Hajun to join an idol survival program, Jiu encourages him to audition, completely unaware of how it will change the trajectory of her and everyone else's lives forever."
Toaster Dude,"littlebobler, soaporsalad",comedy,9.77,29274192.0,3394241,0.1159465306506154,499127,2020.0,"All his life, Dude has had one simple dream: to own a toaster. And he's finally done it. Nothing could possibly go wrong... right?"
Tomorrow,Llama,drama,9.66,3705108.0,500261,0.13501927609127723,153794,2022.0,"Now a major adaptation on streaming. 
Junwung, an unemployed college graduate, slips into a coma when he accidentally falls off of a bridge. While he's in a comatose state, he gets an offer from the crisis response team of the underworld company Flashback to temporarily join their team. If he accepts this offer, he could wake up early from the coma and even get rid of the karma from his past life that’s been holding him back from getting jobs! He’s got nothing better to do tomorrow, so it’s a beautiful day to save lives… with these grim reapers!!"
Tower of God,SIU,fantasy,9.86,1247627442.0,64481279,0.05168312016016076,4125117,2014.0,What do you desire? Money and wealth? Honor and pride? Authority and power? Revenge? Or something that transcends them all? Whatever you desireâ€”it's here.
Trailer Park Warlock,Matthew J. Rainwater,comedy,9.32,7301618.0,875709,0.11993355445327324,107252,2019.0,"Jake Baker, the working class warlock, struggles to make ends meet. But with the help of his friends and some down-home DIY magick, he might just keep chaos at bay, and pay his lot fees too..."
Trash Bird,Reza Farazmand,comedy,9.54,13688162.0,1082373,0.07907365503125986,100137,2015.0,"""I still love you, Trash Bird"""
Traveler,"John & Jason Waltrip, Monica Marier, T Campbell",superhero,7.82,262373.0,33346,0.12709387017719048,22329,2022.0,"Trevor Carr was in no hurry to begin life's journey. Then he got super-powers: the ability to fly and teleport. Inspired by the cartoons he loves and a helpful spirit, Trevor's become the world's first superhero. But there's a whole lot he doesn't know...and the powers are starting to take him on a journey stranger and scarier than anything he could've imagined."
